window_start_ms,window_end_ms,views,clicks,ctr,measured_latency_ms
1763619579346,1763619580346,402,401,0.9975124378109452,65.3081226453003
1763619580346,1763619581346,576,500,0.8680555555555556,72.04697598016611
1763619581346,1763619582346,505,418,0.8277227722772277,70.9524642527012
1763619582346,1763619583346,454,381,0.8392070484581498,79.15261641102234
1763619583346,1763619584346,431,489,1.134570765661253,66.5727557847965
1763619584346,1763619585346,411,455,1.1070559610705597,54.59857765181358
1763619585346,1763619586346,552,531,0.9619565217391305,61.986082685810814
1763619586346,1763619587346,591,459,0.7766497461928934,66.38710971941939
1763619587346,1763619588346,407,543,1.3341523341523343,71.04303818957531
1763619588346,1763619589346,566,573,1.0123674911660778,65.99606001064889
1763619589346,1763619590346,429,459,1.06993006993007,70.99886093280816
1763619590346,1763619591346,447,477,1.0671140939597314,56.02126156572055
1763619591346,1763619592346,539,446,0.8274582560296846,63.87051378183026
1763619592346,1763619593346,465,577,1.2408602150537635,71.51196794560671
1763619593346,1763619594346,404,407,1.0074257425742574,66.71506813273659
1763619594346,1763619595346,549,514,0.936247723132969,65.99220263172731
1763619595346,1763619596346,450,450,1.0,59.18326959526456
1763619596346,1763619597346,492,425,0.8638211382113821,71.64996610711424
1763619597346,1763619598346,420,437,1.0404761904761906,46.86592655232759
1763619598346,1763619599346,414,510,1.2318840579710144,64.82536551616332
1763619599346,1763619600346,437,497,1.137299771167048,63.30103533248266
1763619600346,1763619601346,503,531,1.0556660039761432,68.4252744849445
1763619601346,1763619602346,583,526,0.902229845626072,60.949661218173574
1763619602346,1763619603346,478,461,0.9644351464435147,54.69532694524496
1763619603346,1763619604346,515,561,1.0893203883495146,72.59712567237611
1763619604346,1763619605346,560,577,1.0303571428571427,53.738429294924956
1763619605346,1763619606346,531,498,0.9378531073446328,66.3871074891895
1763619606346,1763619607346,514,411,0.7996108949416343,63.5664565101289
1763619607346,1763619608346,432,530,1.2268518518518519,67.90240159621047
1763619608346,1763619609346,512,502,0.98046875,63.77741187001494
1763619609346,1763619610346,589,477,0.8098471986417657,68.58968892028639
1763619610346,1763619611346,427,561,1.3138173302107727,58.0803335397095
1763619611346,1763619612346,509,572,1.1237721021611002,70.13494174642534
1763619612346,1763619613346,563,480,0.8525754884547069,58.41367421476581
1763619613346,1763619614346,456,480,1.0526315789473684,62.68098434893113
1763619614346,1763619615346,567,388,0.6843033509700176,62.57784828477404
1763619615346,1763619616346,482,577,1.1970954356846473,60.5245236353608
1763619616346,1763619617346,572,563,0.9842657342657343,60.13510873536195
1763619617346,1763619618346,426,411,0.9647887323943662,67.13235525872604
1763619618346,1763619619346,504,467,0.9265873015873016,57.86320458197975
1763619619346,1763619620346,477,465,0.9748427672955975,65.15541218882146
1763619620346,1763619621346,403,553,1.3722084367245657,79.02209995312035
1763619621346,1763619622346,457,549,1.201312910284464,79.67462743025763
1763619622346,1763619623346,437,467,1.068649885583524,73.79183461168748
1763619623346,1763619624346,477,574,1.2033542976939204,67.80894524358203
1763619624346,1763619625346,552,533,0.9655797101449275,67.95036528795954
1763619625346,1763619626346,453,451,0.9955849889624724,66.61426148028684
1763619626346,1763619627346,582,573,0.9845360824742269,65.97777929084455
1763619627346,1763619628346,427,537,1.2576112412177987,73.53472731847702
1763619628346,1763619629346,400,547,1.3675,70.97070356665186
1763619629346,1763619630346,414,528,1.2753623188405796,59.259970467368696
1763619630346,1763619631346,428,575,1.3434579439252337,65.87810344619048
1763619631346,1763619632346,407,465,1.1425061425061425,74.14391381515537
1763619632346,1763619633346,496,550,1.1088709677419355,61.92122893754173
1763619633346,1763619634346,409,548,1.3398533007334963,72.69648901374663
1763619634346,1763619635346,485,532,1.0969072164948455,68.50529616585641
1763619635346,1763619636346,470,449,0.9553191489361702,68.04638401552144
1763619636346,1763619637346,580,458,0.7896551724137931,66.53875931548994
1763619637346,1763619638346,533,436,0.8180112570356473,65.17452592269147
1763619638346,1763619639346,519,553,1.0655105973025047,66.53691440736966
1763619639346,1763619640346,455,467,1.0263736263736263,73.4173680785292
1763619640346,1763619641346,460,402,0.8739130434782608,61.92393939877543
1763619641346,1763619642346,535,472,0.8822429906542056,64.61719105939753
1763619642346,1763619643346,549,397,0.7231329690346083,59.699472746150064
1763619643346,1763619644346,469,473,1.0085287846481876,60.42300780057432
1763619644346,1763619645346,577,527,0.9133448873483535,60.223532132312286
1763619645346,1763619646346,563,493,0.8756660746003553,67.20161471455458
1763619646346,1763619647346,545,407,0.7467889908256881,69.3628168364148
1763619647346,1763619648346,534,525,0.9831460674157303,61.377365608732866
1763619648346,1763619649346,404,470,1.1633663366336633,73.3993512399984
1763619649346,1763619650346,582,418,0.718213058419244,56.659209356584995
1763619650346,1763619651346,456,385,0.8442982456140351,71.1592536991366
1763619651346,1763619652346,431,420,0.974477958236659,64.17115946537439
1763619652346,1763619653346,504,429,0.8511904761904762,54.87212712508327
1763619653346,1763619654346,496,466,0.9395161290322581,58.72047757881214
1763619654346,1763619655346,599,540,0.9015025041736227,73.76485536138489
1763619655346,1763619656346,535,423,0.7906542056074767,80.3400845336218
1763619656346,1763619657346,402,541,1.345771144278607,61.025104195806705
1763619657346,1763619658346,475,497,1.0463157894736843,71.20278360716583
1763619658346,1763619659346,485,572,1.179381443298969,62.986689924572104
1763619659346,1763619660346,466,522,1.1201716738197425,69.39343695656443
1763619660346,1763619661346,444,561,1.2635135135135136,62.342348421700635
1763619661346,1763619662346,447,481,1.0760626398210291,61.9765500132611
1763619662346,1763619663346,507,487,0.960552268244576,64.15840980590507
1763619663346,1763619664346,580,575,0.9913793103448276,60.959587429150936
1763619664346,1763619665346,491,443,0.9022403258655805,64.82891755857675
1763619665346,1763619666346,425,502,1.1811764705882353,74.9897544005816
1763619666346,1763619667346,476,411,0.8634453781512605,68.87527386220727
1763619667346,1763619668346,484,421,0.8698347107438017,71.21570551118585
1763619668346,1763619669346,434,446,1.0276497695852536,74.18465182353734
1763619669346,1763619670346,545,578,1.0605504587155963,70.53435686807047
1763619670346,1763619671346,510,417,0.8176470588235294,53.63218914209992
1763619671346,1763619672346,562,524,0.9323843416370107,63.92401026510602
1763619672346,1763619673346,463,497,1.0734341252699784,56.74597716650722
1763619673346,1763619674346,490,441,0.9,63.84978831599711
1763619674346,1763619675346,450,454,1.008888888888889,57.92652251512552
1763619675346,1763619676346,543,491,0.9042357274401474,67.78952863236978
1763619676346,1763619677346,516,510,0.9883720930232558,66.59855857590864
1763619677346,1763619678346,426,444,1.0422535211267605,79.89508647604492
1763619678346,1763619679346,533,504,0.9455909943714822,57.71479686863188
1763619679346,1763619680346,523,456,0.8718929254302104,55.878268562024026
1763619680346,1763619681346,451,451,1.0,56.51434648887878
1763619681346,1763619682346,579,442,0.7633851468048359,69.09229458350173
1763619682346,1763619683346,566,502,0.8869257950530035,63.18863367615508
1763619683346,1763619684346,512,576,1.125,74.55320006723272
1763619684346,1763619685346,544,520,0.9558823529411765,71.52062304075832
1763619685346,1763619686346,462,545,1.1796536796536796,69.61578162278096
1763619686346,1763619687346,490,493,1.006122448979592,72.90349976650201
1763619687346,1763619688346,581,485,0.8347676419965576,63.418040858245384
1763619688346,1763619689346,401,560,1.3965087281795512,59.710649673337336
1763619689346,1763619690346,426,490,1.1502347417840375,87.72165233912128
1763619690346,1763619691346,420,573,1.3642857142857143,55.2402289647763
1763619691346,1763619692346,586,560,0.9556313993174061,57.81151858313183
1763619692346,1763619693346,575,460,0.8,56.443147468070705
1763619693346,1763619694346,500,452,0.904,62.59269076300999
1763619694346,1763619695346,546,414,0.7582417582417582,59.53621226674121
1763619695346,1763619696346,588,577,0.9812925170068028,75.35010138137389
1763619696346,1763619697346,548,451,0.822992700729927,64.8411271101699
1763619697346,1763619698346,495,419,0.8464646464646465,62.35495706408139
1763619698346,1763619699346,501,515,1.0279441117764472,66.64981085150916
1763619699346,1763619700346,550,439,0.7981818181818182,58.56588207334107
1763619700346,1763619701346,424,525,1.2382075471698113,60.56929778315153
1763619701346,1763619702346,452,406,0.8982300884955752,63.76618154148569
1763619702346,1763619703346,452,420,0.9292035398230089,72.54611951323605
1763619703346,1763619704346,440,403,0.9159090909090909,54.85756292924512
1763619704346,1763619705346,431,523,1.2134570765661252,53.30275121422654
1763619705346,1763619706346,461,517,1.121475054229935,52.20790329395213
1763619706346,1763619707346,525,463,0.8819047619047619,74.60473678397834
1763619707346,1763619708346,445,443,0.9955056179775281,61.71118335595777
1763619708346,1763619709346,552,498,0.9021739130434783,64.63954537900854
1763619709346,1763619710346,575,530,0.9217391304347826,62.90622629932866
